age,value,current_asset,current_quantity,current_mortgage_rate,current_origination_ltv,fico_score,current_ltv,wage,consumption,future_asset,future_quantity,new_mortgage_rate,new_origination_ltv,status,average_bequest,
16.0,1.6229611867006843,0.25,0.5,0.03209488244454717,0.5,0.5,0.125,1.0,15.78758696895407,6.428516749201751E-7,0.5,0.18520766415597942,0.9999999125493079,2.0,NaN,
16.0,1.3693486319532688,0.25,0.5,0.03209488244454717,0.5,0.5,0.375,1.0,10.787586427771,6.889023397571581E-7,0.5,0.18520765671535547,0.9999998767193085,2.0,NaN,
16.0,0.9532942461071283,0.25,0.5,0.03209488244454717,0.5,0.5,0.625,1.0,5.787586349931478,8.267548009949222E-7,0.5,0.1852076556451546,0.999999871565803,2.0,NaN,
16.0,-0.38469570993935986,0.25,0.5,0.03209488244454717,0.5,0.5,0.875,1.0,0.7875870361229413,9.030924418007569E-7,0.5,0.1852076650794715,0.9999999169963437,2.0,NaN,
16.0,1.5299153005210846,0.75,0.5,0.03209488244454717,0.5,0.5,0.25,1.0,13.802588289665769,4.6003365217206493E-7,0.5,0.1852076823141958,0.9999999999894051,2.0,NaN,
16.0,0.6680360856605175,0.75,0.5,0.03209488244454717,0.5,0.5,0.75,1.0,3.802587690504839,8.763798446664861E-7,0.5,0.18520767407644492,0.9999999603208759,2.0,NaN,
16.0,1.6439322405477885,0.75,0.5,0.03209488244454717,0.5,0.5,0.125,1.0,16.302586974228962,5.309028871247623E-7,0.5,0.18520766422850285,0.9999999128985413,2.0,NaN,
16.0,1.3998883432377247,0.75,0.5,0.03209488244454717,0.5,0.5,0.375,1.0,11.302586432594095,5.837853193357834E-7,0.5,0.1852076567816673,0.9999998770386302,2.0,NaN,
16.0,1.0093715087287236,0.75,0.5,0.03209488244454717,0.5,0.5,0.625,1.0,6.302586355495506,6.784239710289075E-7,0.5,0.18520765572165335,0.9999998719341793,2.0,NaN,
16.0,-0.047655333176634,0.75,0.5,0.03209488244454717,0.5,0.5,0.875,1.0,1.3025870380709024,8.911972114999944E-7,0.5,0.1852076651062537,0.999999917125312,2.0,NaN,
16.0,1.497917522445983,0.125,0.5,0.03209488244454717,0.5,0.5,0.25,1.0,13.158838287664532,4.357598174797861E-7,0.5,0.18520768228668116,0.9999999998569097,2.0,NaN,
16.0,0.5437223236741643,0.125,0.5,0.03209488244454717,0.5,0.5,0.75,1.0,3.158837687910787,8.521756919149803E-7,0.5,0.1852076740407798,0.9999999601491321,2.0,NaN,
16.0,1.5109001878254802,0.375,0.5,0.03209488244454717,0.5,0.5,0.25,1.0,13.416338288736922,4.356433738750276E-7,0.5,0.18520768230142529,0.9999999999279092,2.0,NaN,
16.0,0.596218767078867,0.375,0.5,0.03209488244454717,0.5,0.5,0.75,1.0,3.4163376895337256,8.506864198620789E-7,0.5,0.18520767406309327,0.9999999602565816,2.0,NaN,
16.0,1.5236381139439812,0.625,0.5,0.03209488244454717,0.5,0.5,0.25,1.0,13.673838288528394,4.638369623388705E-7,0.5,0.18520768229855825,0.9999999999141033,2.0,NaN,
16.0,0.6448944794950517,0.625,0.5,0.03209488244454717,0.5,0.5,0.75,1.0,3.673837690431136,8.465020124859279E-7,0.5,0.1852076740754316,0.9999999603159963,2.0,NaN,
16.0,1.536158694151981,0.875,0.5,0.03209488244454717,0.5,0.5,0.25,1.0,13.931338280906742,7.216967138345964E-7,0.5,0.1852076821937696,0.999999999409498,2.0,NaN,
16.0,0.6901497542373499,0.875,0.5,0.03209488244454717,0.5,0.5,0.75,1.0,3.9313376952159516,7.9065535096845E-7,0.5,0.18520767414121714,0.9999999606327836,2.0,NaN,
16.0,0.904571604256693,0.5,0.25,0.03209488244454717,0.5,0.5,0.25,1.0,7.530038248207067,7.122835310457987E-7,0.25,0.18520752017102715,0.9999992191960638,2.0,NaN,
16.0,0.16552412888051468,0.5,0.25,0.03209488244454717,0.5,0.5,0.75,1.0,2.5300433662223614,6.223080424341362E-7,0.25,0.18520766090425697,0.9999998968907805,2.0,NaN,
16.0,1.000215934333832,0.5,0.25,0.03209488244454717,0.5,0.5,0.125,1.0,8.780042967097653,7.489815661592824E-7,0.25,0.18520764992927657,0.9999998440412421,2.0,NaN,
16.0,0.7739873377745884,0.5,0.25,0.03209488244454717,0.5,0.5,0.375,1.0,6.280043262729113,1.9804932160916167E-7,0.25,0.1852076580584387,0.999999883186867,2.0,NaN,
16.0,0.43789119382690445,0.5,0.25,0.03209488244454717,0.5,0.5,0.625,1.0,3.780039574220101,4.0276654320468906E-7,0.25,0.1852075566332227,0.9999993947781727,2.0,NaN,
16.0,-0.2914366365093354,0.5,0.25,0.03209488244454717,0.5,0.5,0.875,1.0,1.2800435136579071,4.0762869421562264E-7,0.25,0.185207664958384,0.999999916413252,2.0,NaN,
16.0,1113.2512074047083,0.5,0.75,0.03209488244454717,0.5,0.5,0.25,1.0,1.0E-4,0.9999997650487997,0.75,NaN,NaN,1.0,NaN,
16.0,295.26245609937604,0.5,0.75,0.03209488244454717,0.5,0.5,0.75,1.0,1.0E-4,0.9999999394826148,0.75,NaN,NaN,1.0,NaN,
16.0,1637.3504218137975,0.5,0.75,0.03209488244454717,0.5,0.5,0.125,1.0,1.0E-4,0.999999251281117,0.75,NaN,NaN,1.0,NaN,
16.0,5764.856923220045,0.5,0.75,0.03209488244454717,0.5,0.5,0.375,1.0,1.0E-4,0.999999119958922,0.75,NaN,NaN,1.0,NaN,
16.0,5663.729824616227,0.5,0.75,0.03209488244454717,0.5,0.5,0.625,1.0,1.0E-4,0.9999991706683391,0.75,NaN,NaN,1.0,NaN,
16.0,957.1786832289305,0.5,0.75,0.03209488244454717,0.5,0.5,0.875,1.0,1.0E-4,0.9999996313350183,0.75,NaN,NaN,1.0,NaN,
16.0,5.0991315405496254E10,0.5,0.125,0.03209488244454717,0.5,0.5,0.25,1.0,2.378925513815452,0.7404700583103827,0.125,0.04634734230340393,0.5017164493799113,2.0,NaN,
16.0,5.442161008324162E10,0.5,0.125,0.03209488244454717,0.5,0.5,0.75,1.0,1.0E-4,0.49822490836843636,0.125,0.030397815064209823,0.3049088005115999,2.0,NaN,
16.0,4.769686092839701E10,0.5,0.375,0.03209488244454717,0.5,0.5,0.25,1.0,6.633009051874275,0.49518332654781033,0.375,0.0797684824714813,0.6839364321952499,2.0,NaN,
16.0,4.863983277637128E10,0.5,0.375,0.03209488244454717,0.5,0.5,0.75,1.0,1.0E-4,0.49592624766281235,0.375,0.030548806336590444,0.3067719427145763,2.0,NaN,
16.0,4685.32023778793,0.5,0.625,0.03209488244454717,0.5,0.5,0.25,1.0,1.0E-4,0.9999990377546195,0.625,NaN,NaN,1.0,NaN,
16.0,1419.5525365050325,0.5,0.625,0.03209488244454717,0.5,0.5,0.75,1.0,1.0E-4,0.9999997328039021,0.625,NaN,NaN,1.0,NaN,
16.0,4.184340008009559E10,0.5,0.875,0.03209488244454717,0.5,0.5,0.25,1.0,20.80947376851108,0.5005773487076073,0.4142629257597391,0.08992918644629162,0.7176554840349214,3.0,NaN,
16.0,4.0486251732944176E10,0.5,0.875,0.03209488244454717,0.5,0.5,0.75,1.0,3.266473279216622,0.5085835842073754,0.4175808370238766,0.09028733917317439,0.7188510594693653,3.0,NaN,
16.0,0.8763905006846946,0.25,0.25,0.03209488244454717,0.5,0.5,0.25,1.0,7.272540347741183,4.925155220047994E-7,0.25,0.18520757790320883,0.9999994972028612,2.0,NaN,
16.0,0.0989342936715333,0.25,0.25,0.03209488244454717,0.5,0.5,0.75,1.0,2.2725400325902014,6.453457734312273E-7,0.25,0.18520756923730786,0.9999994554725937,2.0,NaN,
16.0,3816.1589332480303,0.25,0.75,0.03209488244454717,0.5,0.5,0.25,1.0,1.0E-4,0.9999992277991201,0.75,NaN,NaN,1.0,NaN,
16.0,1909.6991040304836,0.25,0.75,0.03209488244454717,0.5,0.5,0.75,1.0,1.0E-4,0.9999996302971172,0.75,NaN,NaN,1.0,NaN,
16.0,0.9280681899734005,0.75,0.25,0.03209488244454717,0.5,0.5,0.25,1.0,7.787540605567676,8.247350729018166E-7,0.25,0.18520758499282314,0.9999995313425889,2.0,NaN,
16.0,0.24860582602132347,0.75,0.25,0.03209488244454717,0.5,0.5,0.75,1.0,2.787537351248439,7.979004048308536E-7,0.25,0.18520749550680618,0.9999991004265858,2.0,NaN,
16.0,4427.340633041473,0.75,0.75,0.03209488244454717,0.5,0.5,0.25,1.0,1.0E-4,0.9999991043290529,0.75,NaN,NaN,1.0,NaN,
16.0,137.60034236644378,0.75,0.75,0.03209488244454717,0.5,0.5,0.75,1.0,1.0E-4,0.9999999722397059,0.75,NaN,NaN,1.0,NaN,
16.0,6255.798856899842,0.5,0.5,0.029999999999999992,0.25,0.5,0.25,1.0,1.2343932481939734,8.255446377351001E-7,0.5,NaN,NaN,1.0,NaN,
16.0,5376.803028935926,0.5,0.5,0.029999999999999992,0.25,0.5,0.75,1.0,1.2343933454802076,7.282584036772081E-7,0.5,NaN,NaN,1.0,NaN,
16.0,1343.600290032274,0.5,0.5,0.029999999999999992,0.25,0.5,0.125,1.0,1.2343936996051967,3.741334144367464E-7,0.5,NaN,NaN,1.0,NaN,
16.0,6444.701377334557,0.5,0.5,0.029999999999999992,0.25,0.5,0.375,1.0,1.2343935164390798,5.572995313670369E-7,0.5,NaN,NaN,1.0,NaN,
16.0,1281.3688959469937,0.5,0.5,0.029999999999999992,0.25,0.5,0.625,1.0,1.2343939610298387,1.1270877258677027E-7,0.5,NaN,NaN,1.0,NaN,
16.0,1996.5158376710735,0.5,0.5,0.029999999999999992,0.25,0.5,0.875,1.0,1.234393485953239,5.87785372132002E-7,0.5,NaN,NaN,1.0,NaN,
16.0,8676.034730300782,0.5,0.5,0.0456513082862177,0.75,0.5,0.25,1.0,1.0E-4,0.9999994187289424,0.5,NaN,NaN,1.0,NaN,
16.0,115324.7167622624,0.5,0.5,0.0456513082862177,0.75,0.5,0.75,1.0,1.0E-4,0.9999992911042364,0.39711335584598645,0.04177579096418222,0.44530623375031847,3.0,NaN,
16.0,2690.821006036426,0.5,0.5,0.0456513082862177,0.75,0.5,0.125,1.0,1.0E-4,0.9999994500510242,0.5,NaN,NaN,1.0,NaN,
16.0,10945.287602463624,0.5,0.5,0.0456513082862177,0.75,0.5,0.375,1.0,1.0E-4,0.9999996491421903,0.5,NaN,NaN,1.0,NaN,
16.0,101043.51962930337,0.5,0.5,0.0456513082862177,0.75,0.5,0.625,1.0,1.0E-4,0.999999384972312,0.39816275088358405,0.04297338136778177,0.4600837847149945,3.0,NaN,
16.0,742.466193944867,0.5,0.5,0.0456513082862177,0.75,0.5,0.875,1.0,1.0E-4,0.9999999302924961,0.5,NaN,NaN,1.0,NaN,
16.0,3706.378252661159,0.5,0.5,0.029999999999999992,0.125,0.5,0.25,1.0,1.3746966259962876,4.108730180226809E-7,0.5,NaN,NaN,1.0,NaN,
16.0,1697.2461705916814,0.5,0.5,0.029999999999999992,0.125,0.5,0.75,1.0,1.3746968305802227,2.062890829927199E-7,0.5,NaN,NaN,1.0,NaN,
16.0,6877.543923871442,0.5,0.5,0.030785580916705184,0.375,0.5,0.25,1.0,1.0898048980632258,8.024171719282836E-7,0.5,NaN,NaN,1.0,NaN,
16.0,6703.1466482261385,0.5,0.5,0.030785580916705184,0.375,0.5,0.75,1.0,1.0898049276703912,7.728100065439763E-7,0.5,NaN,NaN,1.0,NaN,
16.0,62210.27756208523,0.5,0.5,0.034747973742140725,0.625,0.5,0.25,1.0,9.023199293942522,3.868174908938933E-7,0.40366833092625787,0.06419538416630281,0.6325872823293653,3.0,NaN,
16.0,3.2637213844581056E9,0.5,0.5,0.034747973742140725,0.625,0.5,0.75,1.0,0.03179808574326344,0.7379548917498437,0.5,NaN,NaN,1.0,NaN,
16.0,8.750809197851322E9,0.5,0.5,0.06055131198747556,0.875,0.5,0.25,1.0,7.686949893178539,0.2920240882163288,0.5,0.06885321634635845,0.6479455442485291,2.0,NaN,
16.0,4.765756523610396E9,0.5,0.5,0.06055131198747556,0.875,0.5,0.75,1.0,1.0E-4,0.2779605908628275,0.5,NaN,NaN,1.0,NaN,
16.0,6180.196487029837,0.25,0.5,0.029999999999999992,0.25,0.5,0.25,1.0,0.9768932581482626,8.155903486526952E-7,0.5,NaN,NaN,1.0,NaN,
16.0,7276.581588731192,0.25,0.5,0.029999999999999992,0.25,0.5,0.75,1.0,0.9768930881493023,9.85589308776621E-7,0.5,NaN,NaN,1.0,NaN,
16.0,5734.452925109075,0.25,0.5,0.0456513082862177,0.75,0.5,0.25,1.0,1.0E-4,0.9999995188763836,0.5,NaN,NaN,1.0,NaN,
16.0,19114.711977075385,0.25,0.5,0.0456513082862177,0.75,0.5,0.75,1.0,1.0E-4,0.9999990540619166,0.5,NaN,NaN,1.0,NaN,
16.0,702.0279990501182,0.75,0.5,0.029999999999999992,0.25,0.5,0.25,1.0,1.4918939811025824,9.263602853563696E-8,0.5,NaN,NaN,1.0,NaN,
16.0,3345.246083280371,0.75,0.5,0.029999999999999992,0.25,0.5,0.75,1.0,1.491893620657653,4.5308095803511133E-7,0.5,NaN,NaN,1.0,NaN,
16.0,10171.137597595245,0.75,0.5,0.0456513082862177,0.75,0.5,0.25,1.0,1.0E-4,0.9999991470511642,0.5,NaN,NaN,1.0,NaN,
16.0,96046.99967845353,0.75,0.5,0.0456513082862177,0.75,0.5,0.75,1.0,1.0E-4,0.9999994114947489,0.3970687302378882,0.04202791120398938,0.44841724706653946,3.0,NaN,
16.0,374.3192984911018,0.5,0.25,0.029999999999999992,0.25,0.5,0.25,1.0,0.374697753642814,0.9999992832264917,0.25,NaN,NaN,1.0,NaN,
16.0,677.9969617024252,0.5,0.25,0.029999999999999992,0.25,0.5,0.75,1.0,1.3746968569698992,1.798994064948243E-7,0.25,NaN,NaN,1.0,NaN,
16.0,3766.0459336465674,0.5,0.25,0.0456513082862177,0.75,0.5,0.25,1.0,0.004632513563374269,0.9999993700728795,0.25,NaN,NaN,1.0,NaN,
16.0,4271.046436526526,0.5,0.25,0.0456513082862177,0.75,0.5,0.75,1.0,0.004632333608457412,0.9999995500277964,0.25,NaN,NaN,1.0,NaN,
16.0,3555.4172716108237,0.5,0.75,0.029999999999999992,0.25,0.5,0.25,1.0,0.09409202208260409,0.9999990885253126,0.75,NaN,NaN,1.0,NaN,
16.0,626.2193404395239,0.5,0.75,0.029999999999999992,0.25,0.5,0.75,1.0,0.09409129419657886,0.9999998164113378,0.75,NaN,NaN,1.0,NaN,
16.0,4173.5862726610085,0.5,0.75,0.0456513082862177,0.75,0.5,0.25,1.0,1.0E-4,0.9999996900381953,0.75,NaN,NaN,1.0,NaN,
16.0,11755.585602045061,0.5,0.75,0.0456513082862177,0.75,0.5,0.75,1.0,1.0E-4,0.9999992642294393,0.75,NaN,NaN,1.0,NaN,
16.0,1.4663947304847371,0.5,0.5,0.038280135056816836,0.5,0.25,0.25,1.0,12.393551201700566,0.9999994128495913,0.5,0.18520755576805514,0.999999390611996,2.0,NaN,
16.0,0.36466689732462876,0.5,0.5,0.038280135056816836,0.5,0.25,0.75,1.0,2.393551402299033,0.9999993952948205,0.5,0.18520755917290752,0.999999407007914,2.0,NaN,
16.0,1.589516622247959,0.5,0.5,0.038280135056816836,0.5,0.25,0.125,1.0,14.893551209885468,0.999999411657498,0.5,0.1852075559069813,0.999999391280989,2.0,NaN,
16.0,1.3154761531124244,0.5,0.5,0.038280135056816836,0.5,0.25,0.375,1.0,9.893551350031949,0.9999993989997678,0.5,0.18520755828575364,0.9999994027358633,2.0,NaN,
16.0,0.8438172774425844,0.5,0.5,0.038280135056816836,0.5,0.25,0.625,1.0,4.893551200631296,0.9999994112037691,0.5,0.18520755574990586,0.9999993905245991,2.0,NaN,
16.0,-3.9439240044818606,0.5,0.5,0.038280135056816836,0.5,0.25,0.875,1.0,3.0149939505077707,0.9999994184620367,6.863189557518774E-7,0.1852075544858291,0.9999993844374927,3.0,NaN,
16.0,1.5462902347275191,0.5,0.5,0.030742948583146572,0.5,0.75,0.25,1.0,14.066048323880718,0.9999997733352324,0.5,0.1852076080100352,0.9999996421809676,2.0,NaN,
16.0,0.7147606881850331,0.5,0.5,0.030742948583146572,0.5,0.75,0.75,1.0,4.066048326114715,0.9999997731101425,0.5,0.18520760803682748,0.9999996423099847,2.0,NaN,
16.0,1.6558168249704985,0.5,0.5,0.030742948583146572,0.5,0.75,0.125,1.0,16.566048228571518,0.999999781563117,0.5,0.18520760686699286,0.9999996366766971,2.0,NaN,
16.0,1.415099738185197,0.5,0.5,0.030742948583146572,0.5,0.75,0.375,1.0,11.566048230002865,0.9999997814266507,0.5,0.185207606884159,0.99999963675936,2.0,NaN,
16.0,1.0357568183968566,0.5,0.5,0.030742948583146572,0.5,0.75,0.625,1.0,6.566048208569488,0.9999997830414689,0.5,0.1852076066271087,0.9999996355215456,2.0,NaN,
16.0,0.07538356315988434,0.5,0.5,0.030742948583146572,0.5,0.75,0.875,1.0,1.5660481971049753,0.9999997848854165,0.5,0.1852076064896149,0.9999996348594502,2.0,NaN,
16.0,68140.28245134282,0.5,0.5,0.04246053391984172,0.5,0.125,0.25,1.0,15.991468182770326,0.5235280142321297,1.6479884214193639E-7,0.04742066078575424,0.5149605589908332,3.0,NaN,
16.0,41608.51637105751,0.5,0.5,0.04246053391984172,0.5,0.125,0.75,1.0,5.991885855321507,0.5231118068523477,1.0017409544203564E-7,0.04682521245843868,0.5076130819425125,3.0,NaN,
16.0,2.586561759275214E9,0.5,0.5,0.03453544907473129,0.5,0.375,0.25,1.0,6.10404599762102,0.7888700214430413,0.5,0.051360239285137665,0.5635726068821648,2.0,NaN,
16.0,2.4450848555897856E9,0.5,0.5,0.03453544907473129,0.5,0.375,0.75,1.0,1.0E-4,0.8014081332609053,0.5,0.05140055687362411,0.5640701018661264,2.0,NaN,
16.0,2.250331335362875E10,0.5,0.5,0.03112140673731065,0.5,0.625,0.25,1.0,8.424316151731006,0.5070301895299875,0.5,0.08074015580942477,0.6871403289968357,2.0,NaN,
16.0,5.319046715012875E10,0.5,0.5,0.03112140673731065,0.5,0.625,0.75,1.0,1.0E-4,0.5022032099578694,0.40558617420843923,0.08135801921875181,0.6891776089382095,3.0,NaN,
16.0,4.911409950753389E10,0.5,0.5,0.030699337581300536,0.5,0.875,0.25,1.0,4.80432169809699,0.4983704465188781,0.36453009287886706,0.030150075632554525,0.30185184375389507,3.0,NaN,
16.0,5.584595322352128E10,0.5,0.5,0.030699337581300536,0.5,0.875,0.75,1.0,1.0E-4,0.4993726588229435,0.36672558460392657,0.07979196621491345,0.6840138651014885,3.0,NaN,
16.0,1.4522894149629118,0.25,0.5,0.038280135056816836,0.5,0.25,0.25,1.0,12.136050914921226,0.9999994370957606,0.5,0.18520755090041413,0.9999993671720836,2.0,NaN,
16.0,0.28835564205004766,0.25,0.5,0.038280135056816836,0.5,0.25,0.75,1.0,2.136050961351905,0.9999994333872055,0.5,0.18520755168850392,0.9999993709670956,2.0,NaN,
16.0,1.5337936416743851,0.25,0.5,0.030742948583146572,0.5,0.75,0.25,1.0,13.808548195858698,0.9999997849679535,0.5,0.18520760647466833,0.9999996347874757,2.0,NaN,
16.0,0.6708140819011662,0.25,0.5,0.030742948583146572,0.5,0.75,0.75,1.0,3.808548203154701,0.9999997842946744,0.5,0.18520760656216922,0.9999996352088323,2.0,NaN,
16.0,1.4801544746773063,0.75,0.5,0.038280135056816836,0.5,0.25,0.25,1.0,12.651050973255439,0.9999994315042618,0.5,0.18520755189054822,0.999999371940031,2.0,NaN,
16.0,0.4330887647213693,0.75,0.5,0.038280135056816836,0.5,0.25,0.75,1.0,2.651051005474736,0.999999429133454,0.5,0.18520755243742157,0.9999993745734757,2.0,NaN,
16.0,1.5583706722257331,0.75,0.5,0.030742948583146572,0.5,0.75,0.25,1.0,14.323548231258345,0.9999997811314479,0.5,0.18520760689921595,0.9999996368318661,2.0,NaN,
16.0,0.7558252072360988,0.75,0.5,0.030742948583146572,0.5,0.75,0.75,1.0,4.323548233503818,0.9999997810756905,0.5,0.1852076069261459,0.9999996369615461,2.0,NaN,
16.0,4.294644236266885E10,0.5,0.25,0.038280135056816836,0.5,0.25,0.25,1.0,4.75617239053525,0.4970014838911528,0.25,0.07751567804533865,0.6765082640921782,2.0,NaN,
16.0,4.643258633403261E10,0.5,0.25,0.038280135056816836,0.5,0.25,0.75,1.0,1.0E-4,0.49680208514053814,0.25,0.030327556231571195,0.3040418484410795,2.0,NaN,
16.0,8.1170759352903,0.5,0.25,0.030742948583146572,0.5,0.75,0.25,1.0,0.2316925750358136,0.9999999842326697,0.25,NaN,NaN,1.0,NaN,
16.0,16.82009703865621,0.5,0.25,0.030742948583146572,0.5,0.75,0.75,1.0,0.23169270168151732,0.999999857586966,0.25,NaN,NaN,1.0,NaN,
16.0,3217.003623765892,0.5,0.75,0.038280135056816836,0.5,0.25,0.25,1.0,1.0E-4,0.9999990558282951,0.75,NaN,NaN,1.0,NaN,
16.0,3283.9225498649876,0.5,0.75,0.038280135056816836,0.5,0.25,0.75,1.0,1.0E-4,0.9999990951039763,0.75,NaN,NaN,1.0,NaN,
16.0,7715.755301882975,0.5,0.75,0.030742948583146572,0.5,0.75,0.25,1.0,10.644161388067937,2.56728732854595E-7,0.75,0.06689969869530772,0.6415042139066987,2.0,NaN,
16.0,12334.94060022989,0.5,0.75,0.030742948583146572,0.5,0.75,0.75,1.0,1.0E-4,4.106747123952098E-7,0.75,0.0668681078130191,0.641400049345656,2.0,NaN,
16.0,1.4591202380040886,0.5,0.5,0.029999999999999992,0.25,0.25,0.25,1.0,12.393554400331876,0.9999998389848676,0.5,0.18520761005993944,0.9999996520521918,2.0,NaN,
16.0,0.3565629093573294,0.5,0.5,0.029999999999999992,0.25,0.25,0.75,1.0,2.393558047479915,0.9999995520898262,0.5,0.18520767196472537,0.9999999501519827,2.0,NaN,
16.0,4037.9130666111405,0.5,0.5,0.03,0.25,0.75,0.25,1.0,1.2343932112176943,8.625209169665915E-7,0.5,NaN,NaN,1.0,NaN,
16.0,2156.3400652265805,0.5,0.5,0.03,0.25,0.75,0.75,1.0,1.2343935943707391,4.793678720083072E-7,0.5,NaN,NaN,1.0,NaN,
16.0,1772.7889993018705,0.5,0.5,0.07300356519870557,0.75,0.25,0.25,1.0,1.0E-4,0.9999996577135694,0.5,NaN,NaN,1.0,NaN,
16.0,5529.4022039865495,0.5,0.5,0.07300356519870557,0.75,0.25,0.75,1.0,1.0E-4,0.9999994040589941,0.5,NaN,NaN,1.0,NaN,
16.0,5.90016620092349E9,0.5,0.5,0.03636108794956107,0.75,0.75,0.25,1.0,1.0E-4,0.7586863503866996,0.5,NaN,NaN,1.0,NaN,
16.0,8.161847175065588E9,0.5,0.5,0.03636108794956107,0.75,0.75,0.75,1.0,1.0E-4,0.753443297128241,0.5,NaN,NaN,1.0,NaN,
16.0,1.1366179529704057,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,7.657191974175797,0.9999997625218867,0.5,0.18520765950055773,0.9999998901313282,2.0,NaN,
16.0,1.6559792066509784,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,16.465255909034415,0.9999998232179379,0.5,0.1852074931961235,0.9999990892995944,2.0,NaN,
16.0,1.1352449021653657,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.03753526380314062,7.582621376557668,0.9999991899358903,0.5,0.18520765238425355,0.9999998558630765,2.0,NaN,
16.0,1.1918113102560086,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.3348213610675393,7.879896394749954,0.9999992276733705,0.5,0.1852075000602119,0.9999991223533119,2.0,NaN,
16.0,1.369463329151618,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,2.9866672688134823,10.531747908549786,0.9999991942510372,0.5,0.1852075771367669,0.9999994935120935,2.0,NaN,
16.0,2.14140658993846,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,26.641613743402765,34.186692909561664,0.9999998679600229,0.5,0.18520755687683357,0.9999993959512702,2.0,NaN,
16.0,1.1614526627625703,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.021719311360074874,7.566792872346607,0.9999993847983817,0.5,0.18520747981240218,0.9999990248508692,2.0,NaN,
16.0,1.1448421045728507,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.06486835634030441,7.609951057400636,0.9999993416107823,0.5,0.18520760547751733,0.9999996299857384,2.0,NaN,
16.0,1.153008651809827,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.1937401966633167,7.7388255691448276,0.9999990049915519,0.5,0.18520764220637984,0.9999998068519704,2.0,NaN,
16.0,1.1838096165393557,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.5786375040278146,8.123713979612635,0.9999997872534819,0.5,0.18520751988464898,0.9999992178170222,2.0,NaN,
16.0,1.3039725073623418,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,1.7281976937878034,9.273273189894178,0.9999990804727733,0.5,0.18520750641798936,0.9999991529689114,2.0,NaN,
16.0,1.4984652761064114,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,5.161551486074973,12.70662733872317,0.9999994152814596,0.5,0.18520751132001376,0.9999991765743957,2.0,NaN,
16.0,13742.42423828695,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,15.415836879755712,17.71541777326855,0.999999551826921,0.5,0.07910705467879343,0.6817555074886424,2.0,NaN,
16.0,9713.128726595933,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,46.04197543013415,48.34656430599182,0.9999996862277152,0.5,0.07919104991496681,0.6820324648343014,2.0,NaN,
16.0,1.113699217783951,0.25,0.5,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,7.399691974238543,0.9999997625245802,0.5,0.18520765950142037,0.9999998901354823,2.0,NaN,
16.0,1.6454133430018196,0.25,0.5,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,16.207755909068375,0.9999998233283731,0.5,0.1852074931965904,0.9999990893018428,2.0,NaN,
16.0,1.1119896755521592,0.25,0.5,0.03209488244454717,0.5,0.5,0.5,0.03753526380314062,7.32512137095415,0.9999992050289663,0.5,0.1852076523072118,0.9999998554920854,2.0,NaN,
16.0,1.1676706268529624,0.25,0.5,0.03209488244454717,0.5,0.5,0.5,0.3348213610675393,7.62239616813771,0.9999992787771903,0.5,0.18520749694456407,0.999999107350046,2.0,NaN,
16.0,1.333271586790731,0.25,0.5,0.03209488244454717,0.5,0.5,0.5,2.9866672688134823,10.274252213505546,0.9999998978503402,0.5,0.18520763632478374,0.9999997785294016,2.0,NaN,
16.0,2.136337485784307,0.25,0.5,0.03209488244454717,0.5,0.5,0.5,26.641613743402765,33.92919290710252,0.9999998681149219,0.5,0.18520755684302334,0.9999993957884585,2.0,NaN,
16.0,1.1587892716900334,0.75,0.5,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,7.914691973453543,0.9999997608905702,0.5,0.18520765949062756,0.9999998900835099,2.0,NaN,
16.0,1.666324143542277,0.75,0.5,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,16.72275590816586,0.9999998243980143,0.5,0.18520749318418195,0.9999990892420902,2.0,NaN,
16.0,1.1576654660259198,0.75,0.5,0.03209488244454717,0.5,0.5,0.5,0.03753526380314062,7.840121370135286,0.9999991867769475,0.5,0.18520765229595343,0.9999998554378711,2.0,NaN,
16.0,1.219852161457304,0.75,0.5,0.03209488244454717,0.5,0.5,0.5,0.3348213610675393,8.13739616840722,0.9999991089401392,0.5,0.18520749694826952,0.9999991073678894,2.0,NaN,
16.0,1.3726283608998853,0.75,0.5,0.03209488244454717,0.5,0.5,0.5,2.9866672688134823,10.789252219594774,0.9999993118210774,0.5,0.1852076364085034,0.99999977893255,2.0,NaN,
