age,value,current_asset,current_quantity,current_origination_ltv,fico_score,current_ltv,wage,consumption,future_asset,future_quantity,future_oltv,status,
29.0,3.1247796075773673,0.25,1.0,0.0,0.0,0.5,1.2446216995824309,1.498121699582431,0.001,1.0,0.0,5.0,
29.0,3.0053370429250457,0.25,1.0,0.0,0.0,0.5,1.0,1.2535,0.001,1.0,0.0,5.0,
29.0,-10.0,0.25,0.5,0.0,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,0.0,5.0,
29.0,-10.0,0.25,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,
29.0,2.223901678220187,0.25,0.5,0.0,0.0,0.5,1.2446216995824309,1.498121699582431,0.001,0.5,0.0,5.0,
29.0,2.1044591135678647,0.25,0.5,0.0,0.0,0.5,1.0,1.2535,0.001,0.5,0.0,5.0,
29.0,-10.0,0.75,1.0,0.0,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,0.0,5.0,
29.0,-10.0,0.75,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,
29.0,3.3227475081590825,0.75,1.0,0.0,0.0,0.5,1.2446216995824309,2.0131216995824306,0.001,1.0,0.0,5.0,
29.0,3.235945743926661,0.75,1.0,0.0,0.0,0.5,1.0,1.7685,0.001,1.0,0.0,5.0,
29.0,-10.0,0.75,0.5,0.0,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,0.0,5.0,
29.0,-10.0,0.75,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,
29.0,2.421869578801902,0.75,0.5,0.0,0.0,0.5,1.2446216995824309,2.0131216995824306,0.001,0.5,0.0,5.0,
29.0,2.3350678145694803,0.75,0.5,0.0,0.0,0.5,1.0,1.7685,0.001,0.5,0.0,5.0,
29.0,-3.0650523975258293,0.001,0.001,1.0,0.0,1.0,1.2446216995824309,0.3760486559033449,0.21507142857142858,0.001,1.0,5.0,
29.0,-3.393553031083119,0.001,0.001,1.0,0.0,1.0,1.0,0.4168555277494854,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.5850763884674386,0.001,0.001,1.0,0.0,1.0,0.8963576219548313,0.3132131497043166,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.229531150090714,0.001,0.001,1.0,0.0,1.0,1.1156261468710882,0.5324816746205737,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.026388684357574,0.001,0.001,1.0,0.0,0.5,1.2446216995824309,0.3760486559033449,0.21507142857142858,0.001,1.0,5.0,
29.0,-3.3358767256695803,0.001,0.001,1.0,0.0,0.5,1.0,0.4168555277494854,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.5274000830539,0.001,0.001,1.0,0.0,0.5,0.8963576219548313,0.3132131497043166,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.171854844677175,0.001,0.001,1.0,0.0,0.5,1.1156261468710882,0.5324816746205737,0.1437142857142857,0.001,1.0,5.0,
29.0,-2.998912640010994,0.001,0.001,1.0,0.0,0.25,1.2446216995824309,0.6614772273319164,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.3082756606014923,0.001,0.001,1.0,0.0,0.25,1.0,0.4168555277494854,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.04552791198658,0.001,0.001,1.0,0.0,0.75,1.2446216995824309,0.3760486559033449,0.21507142857142858,0.001,1.0,5.0,
29.0,-3.364286250789401,0.001,0.001,1.0,0.0,0.75,1.0,0.4168555277494854,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.0507236539913007,0.001,0.001,0.5,0.0,1.0,1.2446216995824309,0.3838093080100218,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.3802265126163835,0.001,0.001,0.5,0.0,1.0,1.0,0.4246161798561624,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.5677100325496243,0.001,0.001,0.5,0.0,1.0,0.8963576219548313,0.32097380181099355,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.2188689805317034,0.001,0.001,0.5,0.0,1.0,1.1156261468710882,0.5402423267272506,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.016537655341925,0.001,0.001,0.5,0.0,0.5,1.2446216995824309,0.3838093080100218,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.32918918103157,0.001,0.001,0.5,0.0,0.5,1.0,0.4246161798561624,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.516672700964811,0.001,0.001,0.5,0.0,0.5,0.8963576219548313,0.32097380181099355,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.1678316489468905,0.001,0.001,0.5,0.0,0.5,1.1156261468710882,0.5402423267272506,0.1437142857142857,0.001,0.5,5.0,
29.0,-2.999824335295273,0.001,0.001,0.5,0.0,0.25,1.2446216995824309,0.6692378794385933,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.304643459628768,0.001,0.001,0.5,0.0,0.25,1.0,0.4246161798561624,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.0334800573339664,0.001,0.001,0.5,0.0,0.75,1.2446216995824309,0.3838093080100218,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.3543722057483514,0.001,0.001,0.5,0.0,0.75,1.0,0.4246161798561624,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.049062048191105,0.001,0.001,0.25,0.0,1.0,1.2446216995824309,0.3847282445552134,0.21507142857142858,0.001,0.25,5.0,
29.0,-3.378688674985938,0.001,0.001,0.25,0.0,1.0,1.0,0.425535116401354,0.1437142857142857,0.001,0.25,5.0,
29.0,-3.0153986121752014,0.001,0.001,0.25,0.0,0.5,1.2446216995824309,0.3847282445552134,0.21507142857142858,0.001,0.25,5.0,
29.0,-3.328426412217577,0.001,0.001,0.25,0.0,0.5,1.0,0.425535116401354,0.1437142857142857,0.001,0.25,5.0,
29.0,-3.0558244035810076,0.001,0.001,0.75,0.0,1.0,1.2446216995824309,0.38140066857648236,0.21507142857142858,0.001,0.75,5.0,
29.0,-3.3853678217198255,0.001,0.001,0.75,0.0,1.0,1.0,0.4222075404226229,0.1437142857142857,0.001,0.75,5.0,
29.0,-3.019892986522451,0.001,0.001,0.75,0.0,0.5,1.2446216995824309,0.38140066857648236,0.21507142857142858,0.001,0.75,5.0,
29.0,-3.331724140337457,0.001,0.001,0.75,0.0,0.5,1.0,0.4222075404226229,0.1437142857142857,0.001,0.75,5.0,
29.0,-2.0323931957590347,1.0,0.001,1.0,0.0,1.0,1.2446216995824309,0.8341615130462019,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.2181025501307094,1.0,0.001,1.0,0.0,1.0,1.0,0.8749683848923426,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.3025738946308962,1.0,0.001,1.0,0.0,1.0,0.8963576219548313,0.7713260068471739,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.1349437944045735,1.0,0.001,1.0,0.0,1.0,1.1156261468710882,0.9905945317634306,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.009090597673568,1.0,0.001,1.0,0.0,0.5,1.2446216995824309,0.8341615130462019,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.189023518183337,1.0,0.001,1.0,0.0,0.5,1.0,0.8749683848923426,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.2734948626835236,1.0,0.001,1.0,0.0,0.5,0.8963576219548313,0.7713260068471739,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.105864762457201,1.0,0.001,1.0,0.0,0.5,1.1156261468710882,0.9905945317634306,0.2864285714285714,0.001,1.0,5.0,
29.0,-1.997645918900919,1.0,0.001,1.0,0.0,0.25,1.2446216995824309,0.8341615130462019,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.1748045059981815,1.0,0.001,1.0,0.0,0.25,1.0,0.8749683848923426,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.0206719224567737,1.0,0.001,1.0,0.0,0.75,1.2446216995824309,0.8341615130462019,0.35778571428571426,0.001,1.0,5.0,
29.0,-2.203454069742997,1.0,0.001,1.0,0.0,0.75,1.0,0.8749683848923426,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.0258044556380197,1.0,0.001,0.5,0.0,1.0,1.2446216995824309,0.8419221651528788,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.2117052570016162,1.0,0.001,0.5,0.0,1.0,1.0,0.8827290369990195,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.295385579425849,1.0,0.001,0.5,0.0,1.0,0.8963576219548313,0.7790866589538508,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.1292344065885835,1.0,0.001,0.5,0.0,1.0,1.1156261468710882,0.9983551838701075,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.005214023714188,1.0,0.001,0.5,0.0,0.5,1.2446216995824309,0.8419221651528788,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.186004368124963,1.0,0.001,0.5,0.0,0.5,1.0,0.8827290369990195,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.2696846905491963,1.0,0.001,0.5,0.0,0.5,0.8963576219548313,0.7790866589538508,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.1035335177119308,1.0,0.001,0.5,0.0,0.5,1.1156261468710882,0.9983551838701075,0.2864285714285714,0.001,0.5,5.0,
29.0,-1.9950804265812736,1.0,0.001,0.5,0.0,0.25,1.2446216995824309,0.8419221651528788,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.1734048569225823,1.0,0.001,0.5,0.0,0.25,1.0,0.8827290369990195,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.0154546056974287,1.0,0.001,0.5,0.0,0.75,1.2446216995824309,0.8419221651528788,0.35778571428571426,0.001,0.5,5.0,
29.0,-2.19876969392799,1.0,0.001,0.5,0.0,0.75,1.0,0.8827290369990195,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.0250380559062275,1.0,0.001,0.25,0.0,1.0,1.2446216995824309,0.8428411016980708,0.35778571428571426,0.001,0.25,5.0,
29.0,-2.210963696533583,1.0,0.001,0.25,0.0,1.0,1.0,0.8836479735442115,0.2864285714285714,0.001,0.25,5.0,
29.0,-2.004764042470441,1.0,0.001,0.25,0.0,0.5,1.2446216995824309,0.8428411016980708,0.35778571428571426,0.001,0.25,5.0,
29.0,-2.185656970660909,1.0,0.001,0.25,0.0,0.5,1.0,0.8836479735442115,0.2864285714285714,0.001,0.25,5.0,
29.0,-2.0282519047921044,1.0,0.001,0.75,0.0,1.0,1.2446216995824309,0.8395135257193393,0.35778571428571426,0.001,0.75,5.0,
29.0,-2.21419666392464,1.0,0.001,0.75,0.0,1.0,1.0,0.8803203975654801,0.2864285714285714,0.001,0.75,5.0,
29.0,-2.006610296321408,1.0,0.001,0.75,0.0,0.5,1.2446216995824309,0.8395135257193393,0.35778571428571426,0.001,0.75,5.0,
29.0,-2.1871836652046537,1.0,0.001,0.75,0.0,0.5,1.0,0.8803203975654801,0.2864285714285714,0.001,0.75,5.0,
29.0,-2.465759388426544,0.5,0.001,1.0,0.0,1.0,1.2446216995824309,0.6045900844747734,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.703153891021796,0.5,0.001,1.0,0.0,1.0,1.0,0.6453969563209141,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.8204390475077297,0.5,0.001,1.0,0.0,1.0,0.8963576219548313,0.5417545782757454,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.592739128684252,0.5,0.001,1.0,0.0,1.0,1.1156261468710882,0.7610231031920021,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.4366803564791715,0.5,0.001,1.0,0.0,0.5,1.2446216995824309,0.6045900844747734,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.6644901778535406,0.5,0.001,1.0,0.0,0.5,1.0,0.6453969563209141,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.7817753343394744,0.5,0.001,1.0,0.0,0.5,0.8963576219548313,0.5417545782757454,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.554075415515997,0.5,0.001,1.0,0.0,0.5,1.1156261468710882,0.7610231031920021,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.422461344294016,0.5,0.001,1.0,0.0,0.25,1.2446216995824309,0.6045900844747734,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.6457212978599736,0.5,0.001,1.0,0.0,0.25,1.0,0.6453969563209141,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.4511109080388316,0.5,0.001,1.0,0.0,0.75,1.2446216995824309,0.6045900844747734,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.6836294054825465,0.5,0.001,1.0,0.0,0.75,1.0,0.6453969563209141,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.456733013768924,0.5,0.001,0.5,0.0,1.0,1.2446216995824309,0.6123507365814502,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.6945029951303243,0.5,0.001,0.5,0.0,1.0,1.0,0.653157608427591,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.810266915315003,0.5,0.001,0.5,0.0,1.0,0.8963576219548313,0.5495152303824222,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.5852988463727207,0.5,0.001,0.5,0.0,1.0,1.1156261468710882,0.7687837552986789,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.431032124892271,0.5,0.001,0.5,0.0,0.5,1.2446216995824309,0.6123507365814502,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.6603169964809488,0.5,0.001,0.5,0.0,0.5,1.0,0.653157608427591,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.7760809166656273,0.5,0.001,0.5,0.0,0.5,0.8963576219548313,0.5495152303824222,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.551112847723345,0.5,0.001,0.5,0.0,0.5,1.1156261468710882,0.7687837552986789,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.41843261368989,0.5,0.001,0.5,0.0,0.25,1.2446216995824309,0.6123507365814502,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.643665447460079,0.5,0.001,0.5,0.0,0.25,1.0,0.653157608427591,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.443797450695298,0.5,0.001,0.5,0.0,0.75,1.2446216995824309,0.6123507365814502,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.67725939847299,0.5,0.001,0.5,0.0,0.75,1.0,0.653157608427591,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.4556838769501153,0.5,0.001,0.25,0.0,1.0,1.2446216995824309,0.6132696731266418,0.2864285714285714,0.001,0.25,5.0,
29.0,-2.693501651596239,0.5,0.001,0.25,0.0,1.0,1.0,0.6540765449727826,0.21507142857142858,0.001,0.25,5.0,
29.0,-2.4303771510774412,0.5,0.001,0.25,0.0,0.5,1.2446216995824309,0.6132696731266418,0.2864285714285714,0.001,0.25,5.0,
29.0,-2.6598382155803355,0.5,0.001,0.25,0.0,0.5,1.0,0.6540765449727826,0.21507142857142858,0.001,0.25,5.0,
29.0,-2.4600343365208106,0.5,0.001,0.75,0.0,1.0,1.2446216995824309,0.6099420971479108,0.2864285714285714,0.001,0.75,5.0,
29.0,-2.697861149589492,0.5,0.001,0.75,0.0,1.0,1.0,0.6507489689940515,0.21507142857142858,0.001,0.75,5.0,
29.0,-2.4330213378008247,0.5,0.001,0.75,0.0,0.5,1.2446216995824309,0.6099420971479108,0.2864285714285714,0.001,0.75,5.0,
29.0,-2.6619297325309352,0.5,0.001,0.75,0.0,0.5,1.0,0.6507489689940515,0.21507142857142858,0.001,0.75,5.0,
29.0,-2.7166583091704135,0.25,0.001,1.0,0.0,1.0,1.2446216995824309,0.6325186559033449,0.21507142857142858,0.001,1.0,5.0,
29.0,-3.0442682010010693,0.25,0.001,1.0,0.0,1.0,1.0,0.38789695632091403,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.6779945960021583,0.25,0.001,1.0,0.0,0.5,1.2446216995824309,0.6325186559033449,0.21507142857142858,0.001,1.0,5.0,
29.0,-3.005604487832814,0.25,0.001,1.0,0.0,0.5,1.0,0.38789695632091403,0.21507142857142858,0.001,1.0,5.0,
29.0,-2.7078453488459275,0.25,0.001,0.5,0.0,1.0,1.2446216995824309,0.6402793080100218,0.21507142857142858,0.001,0.5,5.0,
29.0,-3.030353391704575,0.25,0.001,0.5,0.0,1.0,1.0,0.3956576084275909,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.673659350196552,0.25,0.001,0.5,0.0,0.5,1.2446216995824309,0.6402793080100218,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.9961673930551993,0.25,0.001,0.5,0.0,0.5,1.0,0.3956576084275909,0.21507142857142858,0.001,0.5,5.0,
29.0,-2.2280372984718495,0.75,0.001,1.0,0.0,1.0,1.2446216995824309,0.862090084474773,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.4516376734269083,0.75,0.001,1.0,0.0,1.0,1.0,0.6174683848923426,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.198958266524477,0.75,0.001,1.0,0.0,0.5,1.2446216995824309,0.862090084474773,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.4225586414795357,0.75,0.001,1.0,0.0,0.5,1.0,0.6174683848923426,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.221552017435176,0.75,0.001,0.5,0.0,1.0,1.2446216995824309,0.8698507365814498,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.44278842137942,0.75,0.001,0.5,0.0,1.0,1.0,0.6252290369990194,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.195851128558523,0.75,0.001,0.5,0.0,0.5,1.2446216995824309,0.8698507365814498,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.4170875325027668,0.75,0.001,0.5,0.0,0.5,1.0,0.6252290369990194,0.2864285714285714,0.001,0.5,5.0,
29.0,-10.0,0.001,1.0,1.0,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,1.0,5.0,
29.0,-10.0,0.001,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,
29.0,-10.0,0.001,1.0,1.0,0.0,1.0,0.8963576219548313,0.0,0.0,0.0,1.0,5.0,
29.0,-10.0,0.001,1.0,1.0,0.0,1.0,1.1156261468710882,0.0,0.0,0.0,1.0,5.0,
29.0,-1.4025766745954034,0.001,1.0,1.0,0.0,0.5,1.2446216995824309,0.001,1.0000000000000002,1.0,1.0,5.0,
29.0,-1.4025766745954034,0.001,1.0,1.0,0.0,0.5,1.0,0.001,1.0000000000000002,1.0,1.0,5.0,
29.0,-1.4025766745954034,0.001,1.0,1.0,0.0,0.5,0.8963576219548313,0.001,1.0000000000000002,1.0,1.0,5.0,
29.0,-1.4025766745954034,0.001,1.0,1.0,0.0,0.5,1.1156261468710882,0.001,1.0000000000000002,1.0,1.0,5.0,
29.0,-0.9218086296970105,0.001,1.0,1.0,0.0,0.25,1.2446216995824309,0.001,1.0000000000000002,1.0,1.0,5.0,
29.0,-0.9218086296970105,0.001,1.0,1.0,0.0,0.25,1.0,0.001,1.0000000000000002,1.0,1.0,5.0,
29.0,-2.420144711314313,0.001,1.0,1.0,0.0,0.75,1.2446216995824309,0.001,1.0000000000000002,1.0,1.0,5.0,
29.0,-2.420144711314313,0.001,1.0,1.0,0.0,0.75,1.0,0.001,1.0000000000000002,1.0,1.0,5.0,
29.0,-10.0,0.001,1.0,0.5,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,0.5,5.0,
29.0,-10.0,0.001,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,5.0,
29.0,-10.0,0.001,1.0,0.5,0.0,1.0,0.8963576219548313,0.0,0.0,0.0,0.5,5.0,
29.0,-10.0,0.001,1.0,0.5,0.0,1.0,1.1156261468710882,0.0,0.0,0.0,0.5,5.0,
29.0,-1.5376361905685,0.001,1.0,0.5,0.0,0.5,1.2446216995824309,0.001,1.0000000000000002,1.0,0.5,5.0,
29.0,-1.5376361905685,0.001,1.0,0.5,0.0,0.5,1.0,0.001,1.0000000000000002,1.0,0.5,5.0,
29.0,-1.5376361905685,0.001,1.0,0.5,0.0,0.5,0.8963576219548313,0.001,1.0000000000000002,1.0,0.5,5.0,
29.0,-1.5376361905685,0.001,1.0,0.5,0.0,0.5,1.1156261468710882,0.001,1.0000000000000002,1.0,0.5,5.0,
29.0,-1.0509293162457998,0.001,1.0,0.5,0.0,0.25,1.2446216995824309,0.001,1.0000000000000002,1.0,0.5,5.0,
29.0,-1.0509293162457998,0.001,1.0,0.5,0.0,0.25,1.0,0.001,1.0000000000000002,1.0,0.5,5.0,
29.0,-2.5928525091214674,0.001,1.0,0.5,0.0,0.75,1.2446216995824309,0.001,1.0000000000000002,1.0,0.5,5.0,
29.0,-2.5928525091214674,0.001,1.0,0.5,0.0,0.75,1.0,0.001,1.0000000000000002,1.0,0.5,5.0,
29.0,-10.0,0.001,1.0,0.25,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,0.25,5.0,
29.0,-10.0,0.001,1.0,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.25,5.0,
29.0,2.5485314162598964,0.001,1.0,0.25,0.0,0.5,1.2446216995824309,0.6039109580792742,0.001,1.0,0.25,5.0,
29.0,2.200601107274181,0.001,1.0,0.25,0.0,0.5,1.0,0.35928925849684334,0.001,1.0,0.25,5.0,
29.0,-10.0,0.001,1.0,0.75,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,0.75,5.0,
29.0,-10.0,0.001,1.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.75,5.0,
29.0,-1.505604448389263,0.001,1.0,0.75,0.0,0.5,1.2446216995824309,0.001,1.0000000000000002,1.0,0.75,5.0,
29.0,-1.505604448389263,0.001,1.0,0.75,0.0,0.5,1.0,0.001,1.0000000000000002,1.0,0.75,5.0,
29.0,-10.0,0.001,0.5,1.0,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,1.0,5.0,
29.0,-10.0,0.001,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,
29.0,-10.0,0.001,0.5,1.0,0.0,1.0,0.8963576219548313,0.0,0.0,0.0,1.0,5.0,
29.0,-10.0,0.001,0.5,1.0,0.0,1.0,1.1156261468710882,0.0,0.0,0.0,1.0,5.0,
29.0,-2.1690275006778252,0.001,0.5,1.0,0.0,0.5,1.2446216995824309,0.001,1.0000000000000002,0.5,1.0,5.0,
29.0,-2.1690275006778252,0.001,0.5,1.0,0.0,0.5,1.0,0.001,1.0000000000000002,0.5,1.0,5.0,
29.0,-2.1690275006778252,0.001,0.5,1.0,0.0,0.5,0.8963576219548313,0.001,1.0000000000000002,0.5,1.0,5.0,
29.0,-2.1690275006778252,0.001,0.5,1.0,0.0,0.5,1.1156261468710882,0.001,1.0000000000000002,0.5,1.0,5.0,
29.0,-1.7389255672145016,0.001,0.5,1.0,0.0,0.25,1.2446216995824309,0.001,1.0000000000000002,0.5,1.0,5.0,
29.0,-1.7389255672145016,0.001,0.5,1.0,0.0,0.25,1.0,0.001,1.0000000000000002,0.5,1.0,5.0,
29.0,-2.969769437480245,0.001,0.5,1.0,0.0,0.75,1.2446216995824309,0.001,1.0000000000000002,0.5,1.0,5.0,
29.0,-2.969769437480245,0.001,0.5,1.0,0.0,0.75,1.0,0.001,1.0000000000000002,0.5,1.0,5.0,
29.0,-10.0,0.001,0.5,0.5,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,0.5,5.0,
29.0,-10.0,0.001,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,5.0,
29.0,-10.0,0.001,0.5,0.5,0.0,1.0,0.8963576219548313,0.0,0.0,0.0,0.5,5.0,
29.0,-10.0,0.001,0.5,0.5,0.0,1.0,1.1156261468710882,0.0,0.0,0.0,0.5,5.0,
29.0,1.4914917281233828,0.001,0.5,0.5,0.0,0.5,1.2446216995824309,0.46331305623499797,0.001,0.5,0.5,5.0,
29.0,0.9884948778618343,0.001,0.5,0.5,0.0,0.5,1.0,0.21869135665256711,0.001,0.5,0.5,5.0,
29.0,0.5581515551086813,0.001,0.5,0.5,0.0,0.5,0.8963576219548313,0.11504897860739827,0.001,0.5,0.5,5.0,
29.0,1.2728628072551713,0.001,0.5,0.5,0.0,0.5,1.1156261468710882,0.3343175035236553,0.001,0.5,0.5,5.0,
29.0,2.055035634104833,0.001,0.5,0.5,0.0,0.25,1.2446216995824309,0.46331305623499797,0.001,0.5,0.5,5.0,
29.0,1.5520387838432843,0.001,0.5,0.5,0.0,0.25,1.0,0.21869135665256711,0.001,0.5,0.5,5.0,
29.0,-0.21441565501202076,0.001,0.5,0.5,0.0,0.75,1.2446216995824309,0.46331305623499797,0.001,0.5,0.5,5.0,
29.0,-0.7174125052735693,0.001,0.5,0.5,0.0,0.75,1.0,0.21869135665256711,0.001,0.5,0.5,5.0,
29.0,-10.0,0.001,0.5,0.25,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,0.25,5.0,
29.0,-10.0,0.001,0.5,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.25,5.0,
29.0,1.931703200593232,0.001,0.5,0.25,0.0,0.5,1.2446216995824309,0.9227813288308526,0.001,0.5,0.25,5.0,
29.0,1.7253367744039643,0.001,0.5,0.25,0.0,0.5,1.0,0.6781596292484218,0.001,0.5,0.25,5.0,
29.0,-10.0,0.001,0.5,0.75,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,0.75,5.0,
29.0,-10.0,0.001,0.5,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.75,5.0,
29.0,-2.257917871219385,0.001,0.5,0.75,0.0,0.5,1.2446216995824309,0.001,1.0000000000000002,0.5,0.75,5.0,
29.0,-2.257917871219385,0.001,0.5,0.75,0.0,0.5,1.0,0.001,1.0000000000000002,0.5,0.75,5.0,
29.0,-5.157807467852958,0.001,0.25,1.0,0.0,1.0,1.2446216995824309,0.001,1.0000000000000002,0.25,1.0,5.0,
29.0,-5.157807467852958,0.001,0.25,1.0,0.0,1.0,1.0,0.001,1.0000000000000002,0.25,1.0,5.0,
29.0,-2.846863089047951,0.001,0.25,1.0,0.0,0.5,1.2446216995824309,0.001,1.0000000000000002,0.25,1.0,5.0,
29.0,-2.846863089047951,0.001,0.25,1.0,0.0,0.5,1.0,0.001,1.0000000000000002,0.25,1.0,5.0,
29.0,-4.985844403776673,0.001,0.25,0.5,0.0,1.0,1.2446216995824309,0.001,1.0000000000000002,0.25,0.5,5.0,
29.0,-4.985844403776673,0.001,0.25,0.5,0.0,1.0,1.0,0.001,1.0000000000000002,0.25,0.5,5.0,
29.0,0.9993357016867259,0.001,0.25,0.5,0.0,0.5,1.2446216995824309,0.8524823779087145,0.001,0.25,0.5,5.0,
29.0,0.7727371258205586,0.001,0.25,0.5,0.0,0.5,1.0,0.6078606783262837,0.001,0.25,0.5,5.0,
29.0,-10.0,0.001,0.75,1.0,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,1.0,5.0,
29.0,-10.0,0.001,0.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,
29.0,-1.729554037117437,0.001,0.75,1.0,0.0,0.5,1.2446216995824309,0.001,1.0000000000000002,0.75,1.0,5.0,
29.0,-1.729554037117437,0.001,0.75,1.0,0.0,0.5,1.0,0.001,1.0000000000000002,0.75,1.0,5.0,
29.0,-10.0,0.001,0.75,0.5,0.0,1.0,1.2446216995824309,0.0,0.0,0.0,0.5,5.0,
29.0,-10.0,0.001,0.75,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,5.0,
29.0,0.7907557028079804,0.001,0.75,0.5,0.0,0.5,1.2446216995824309,0.07414373456128143,0.001,0.75,0.5,5.0,
29.0,-1.857692588807069,0.001,0.75,0.5,0.0,0.5,1.0,0.001,1.0000000000000002,0.75,0.5,5.0,
